fid,ele,dist_cum,lat,lon
1656,3138.08,886949.784043505,36.742889,-118.38342
1657,3101.5,887399.344925774,36.74619,-118.386338
1658,3048.65,888051.189640121,36.75125,-118.390045
1659,3010.18,888822.230111492,36.754846,-118.397433
1660,2937.68,889261.643883204,36.756635,-118.401823
1661,2903.48,889960.500175061,36.75987,-118.408538
1662,2962.12,890285.326354031,36.761528,-118.411536
1663,3066.42,890666.827649489,36.764001,-118.408568
1664,3156.81,890941.059281731,36.766016,-118.410346
1665,3261.09,891340.448551842,36.769246,-118.412319
1666,3283.85,891922.847336423,36.772494,-118.417443
1667,3366.29,893009.518536931,36.781367,-118.422592
1668,3418.49,893545.121904567,36.784352,-118.417877
1669,3502.1,893900.419966377,36.785372,-118.414104
1670,3581.14,894267.250249653,36.788634,-118.413439
1671,3648.6,894376.95900527,36.789577,-118.41307
1672,3542.35,894704.931430647,36.790936,-118.409807
1673,3472.91,894832.791123099,36.792088,-118.409831
1674,3424.25,895257.667332441,36.795569,-118.407849
1675,3373.33,895557.433733396,36.797808,-118.40597
1676,3281.57,895931.819659183,36.799793,-118.402578
1677,3223.78,896148.097689593,36.801741,-118.402504
1678,3219.94,896548.082042911,36.803343,-118.398489
1679,3226.63,897283.106747388,36.809965,-118.398658
1680,3226.27,897876.589681604,36.813361,-118.403796
1681,3211.26,898810.502130163,36.821022,-118.408128
1682,3143.61,899718.836914437,36.829171,-118.409083
1683,3117.81,900169.439621375,36.833199,-118.408446
1684,3051.21,900952.421172761,36.840175,-118.407132
1685,2980.32,901636.892965059,36.845853,-118.410129
1686,2913.14,902075.934250396,36.84927,-118.41261
1687,2882.09,902469.365087139,36.852358,-118.414777
1688,2848.94,902894.692368858,36.854951,-118.418289
1689,2764.7,903839.964547464,36.862235,-118.423784
1690,2726.37,904363.531631036,36.866634,-118.425906
1691,2687.06,904804.262570244,36.870212,-118.428051
1692,2618.15,905390.511953413,36.872524,-118.433963
1693,2615.02,905887.684500537,36.874321,-118.439071
1694,2687.96,906618.406512737,36.879213,-118.433585
1695,2737.71,906980.490121513,36.881971,-118.431415
1696,2800.08,907858.490866753,36.887499,-118.424369
1697,2834.38,908379.527386576,36.88973,-118.419226
1698,2886.89,908698.115323706,36.891876,-118.416852
1699,2942.65,909227.317713123,36.896484,-118.415324
1700,2999.12,909812.647104382,36.899583,-118.41001
1701,3069.54,910230.22580192,36.900179,-118.405384
1702,3130.98,910556.205402281,36.901865,-118.402389
1703,3186.87,910940.82434779,36.904849,-118.400194
1704,3215.5,911266.471732249,36.907611,-118.39896
1705,3272.02,911695.609826391,36.911301,-118.39752
1706,3341.62,912337.479882168,36.916563,-118.39453
1707,3398.38,912996.015183269,36.922497,-118.394552
1708,3444.74,913327.013948715,36.924858,-118.396822
1709,3489.37,913735.921860523,36.925756,-118.401273
1710,3500.04,914447.613769042,36.92871,-118.408363
1711,3564.41,914913.341070058,36.932421,-118.410804
1712,3641.35,915142.226029968,36.934286,-118.411901
1713,3681.52,915371.487262732,36.936222,-118.412799
1714,3603.55,915650.100641306,36.93821,-118.414709
1715,3553.06,915891.003974557,36.9389,-118.417273
1716,3467.05,916461.066578885,36.941336,-118.422907
1717,3435.93,916984.308822379,36.94471,-118.42701
1718,3395.07,917460.983930998,36.946806,-118.431681
1719,3369.51,917883.64116008,36.950442,-118.433093
1720,3335.51,918651.998808327,36.956842,-118.436384
1721,3268.95,919312.85145917,36.962174,-118.439688
1722,3223.36,919598.773856877,36.964745,-118.439896
1723,3167.94,919974.436963491,36.968116,-118.439512
1724,3094.71,920186.224188318,36.968913,-118.441673
1725,3066.51,920513.828968676,36.970806,-118.444496
1726,3123.65,921127.884559816,36.976128,-118.442609
1727,3168.32,921713.23975224,36.981216,-118.444342
1728,3226.4,922595.804698708,36.988336,-118.448758
1729,3271.77,923572.87480111,36.996973,-118.450887
1730,3371.57,924936.946158332,37.008688,-118.455525
1731,3442.69,925694.382472133,37.014717,-118.459514
1732,3498.94,926359.743932446,37.020687,-118.458826
1733,3566.44,927546.100126685,37.030842,-118.454661
1734,3619.9,928061.165965565,37.029227,-118.460088
1735,3675.84,928368.297146678,37.031994,-118.460153
1736,3578.34,928699.513301743,37.034823,-118.461339
1737,3519.49,928903.348935812,37.035026,-118.463616
1738,3408.49,929712.04568114,37.042169,-118.465414
1739,3345.24,930240.329735641,37.04636,-118.46823
1740,3313.61,930789.293309517,37.051018,-118.470307
1741,3304.28,931521.66486959,37.056054,-118.475628
1742,3272.72,932256.554793367,37.059929,-118.482328
1743,3232.77,933061.566732405,37.060735,-118.491323
1744,3180.66,933554.924676882,37.056942,-118.494216
1745,3147.46,933895.124088486,37.054751,-118.496891
1746,3121.18,934009.041718745,37.055377,-118.497906
1747,3074.57,934108.032946356,37.054557,-118.498344
1748,3028.45,934235.414659041,37.054495,-118.499774
1749,2973.53,934442.896653812,37.054646,-118.502099
1750,2905.41,934665.610174098,37.053851,-118.504398
1751,2842.84,934851.631674541,37.053423,-118.50642
1752,2753.68,935376.908855908,37.054609,-118.512137
1753,2706.97,936050.682890409,37.054704,-118.519711
1754,2716.06,936527.617493295,37.056317,-118.524681
1755,2679.18,937185.859128904,37.05507,-118.531916
1756,2631.78,938087.99218275,37.053196,-118.541785
1757,2605.88,938859.185498722,37.051819,-118.550283
1758,2575.1,939469.507691759,37.052497,-118.557092
1759,2556.05,940255.484527203,37.052975,-118.565908
1760,2511.16,940955.519185975,37.054007,-118.573672
1761,2449.97,941456.653037473,37.052677,-118.579056
1762,2490.94,941955.720625585,37.056311,-118.582361
1763,2513.49,942805.465351639,37.062565,-118.587873
1764,2533.9,943766.851694884,37.070008,-118.593404
1765,2570.15,944784.784883507,37.078809,-118.596628
1766,2627.91,945631.950499193,37.086361,-118.595239
1767,2648.53,946188.836623333,37.091313,-118.594227
1768,2685.41,946823.945562074,37.096797,-118.596269
1769,2727.3,947822.395002063,37.105171,-118.600375
1770,2807.01,948395.06448068,37.109831,-118.603142
1771,2835.98,949145.248365293,37.113423,-118.610292
1772,2878.74,950037.44652464,37.112396,-118.620248
1773,2953.63,950574.345392919,37.113113,-118.626222
1774,3041.69,951071.68744485,37.113479,-118.631799
1775,3123.47,951322.462166293,37.113974,-118.634552
1776,3185.28,951727.821962502,37.115873,-118.638448
1777,3222.29,951909.613117366,37.117068,-118.639847
1778,3270.04,952270.327775923,37.119846,-118.641954
1779,3306.6,952722.803471401,37.123443,-118.644351
1780,3340.22,952919.953170487,37.124041,-118.64644
1781,3395.03,953215.5244045,37.124042,-118.649766
1782,3443.89,953652.28299183,37.121523,-118.653542
1783,3478.42,953876.844415759,37.119741,-118.654739
1784,3546.6,954393.554678866,37.118098,-118.660179
1785,3545.43,954901.156795001,37.114498,-118.663702
1786,3594.11,955300.611867898,37.112871,-118.667711
1787,3637.88,955643.110984031,37.112503,-118.671537
1788,3537.86,956363.747393533,37.115834,-118.678497
1789,3524.68,956994.573982965,37.119524,-118.683896
1790,3490.42,957989.050200371,37.125487,-118.692249
1791,3466.41,958786.440799769,37.130775,-118.698324
1792,3442.39,959562.092866919,37.137764,-118.698276
1793,3405.95,960322.382035975,37.144428,-118.696292
1794,3345.1,961526.165057173,37.155248,-118.69534
1795,3314.06,962174.579918844,37.160519,-118.692191
1796,3326.73,963029.094978766,37.168218,-118.692318
1797,3316.05,963753.308816129,37.173554,-118.697012
1798,3289.39,964282.034030114,37.174673,-118.702799
1799,3248.05,964768.957559444,37.177447,-118.707047
1800,3204.13,964921.26910878,37.176075,-118.707089
1801,3140.82,965197.821409622,37.174169,-118.709095
1802,3057.12,965418.141382611,37.173725,-118.711513
1803,3027.72,965851.401907985,37.175718,-118.715708
1804,2988.26,966480.918735916,37.17939,-118.721111
1805,2967.95,967294.944859704,37.183483,-118.728718
1806,2955.03,967881.143029763,37.185712,-118.734703
1807,2937.67,968655.354450769,37.187747,-118.743043
1808,2922.24,969230.497683245,37.188665,-118.749418
1809,2901.65,969748.524638359,37.189835,-118.755066
1810,2877.47,970497.226161861,37.192272,-118.762929
1811,2835.89,971081.528907042,37.193329,-118.769376
1812,2817.06,971826.702724844,37.196965,-118.776432
1813,2811.61,972360.36308771,37.195047,-118.781944
1814,2764.36,972971.261175881,37.195532,-118.788798
1815,2657.45,973393.695569197,37.193754,-118.793005
1816,2589.25,973644.132708125,37.195619,-118.794593
1817,2583.31,973960.386204753,37.195811,-118.798147
1818,2557.32,974826.536724193,37.203303,-118.80088
1819,2546.08,975573.37558416,37.206034,-118.808569
1820,2520.04,976173.181377205,37.210471,-118.812427
1821,2487.4,977502.96623631,37.217299,-118.824738
1822,2457.54,978224.321469343,37.222826,-118.829015
1823,2450.9,978897.907516641,37.224403,-118.836344
1824,2430.44,979902.602196745,37.223147,-118.847555
1825,2412.41,980525.129004468,37.222789,-118.854555
1826,2414.94,981452.768161826,37.227263,-118.863384
1827,2456.17,982363.944831744,37.233794,-118.869606
1828,2504.6,982688.463446586,37.236134,-118.867413
1829,2547.52,983389.823724639,37.241688,-118.871184
1830,2624.6,983627.369676375,37.243823,-118.871374
1831,2675,983821.086705728,37.244932,-118.869688
1832,2851.61,984300.003403106,37.248996,-118.867873
1833,2971.54,984877.500203876,37.253417,-118.86444
1834,3034.91,985379.559467086,37.257886,-118.865318
1835,3075.52,985779.082352207,37.258747,-118.869691
1836,3051.98,986379.272445371,37.261541,-118.875484
1837,3096.83,986766.571858194,37.264417,-118.877957
1838,3108.58,987516.184158761,37.270855,-118.875401
1839,3136.31,988243.603252609,37.277067,-118.878017
1840,3212.55,988791.563716647,37.281211,-118.874658
1841,3257.59,989531.590647317,37.287867,-118.874159
1842,3307.31,989743.358739021,37.289566,-118.873072
1843,3269.95,989981.13378778,37.291592,-118.8722
1844,3223.89,990936.028192421,37.300188,-118.871737
1845,3169.57,991473.505359224,37.304371,-118.874792
1846,3134.6,991990.244517434,37.309025,-118.874963
1847,3087.98,992568.978391312,37.313592,-118.871812
1848,3059.92,993141.598670325,37.318552,-118.870033
1849,3025.85,993621.983976698,37.322677,-118.868391
1850,2980.46,993852.377411792,37.32466,-118.867622
1851,2934.4,994268.957811158,37.328347,-118.868503
1852,2915.03,994980.888257071,37.334754,-118.868109
1853,2869.3,995749.815559656,37.340835,-118.872267
1854,2830.27,996535.271754692,37.346399,-118.877745
1855,2799.76,997272.715241773,37.353043,-118.877635
1856,2780.01,998120.675257402,37.359969,-118.881676
1857,2749.68,998811.98773325,37.365762,-118.884544
1858,2736.17,999598.163351565,37.370616,-118.891008
1859,2772.83,1000565.41368622,37.375771,-118.899813
1860,2838.64,1000976.02300343,37.378138,-118.903376
1861,2892.82,1001255.12333584,37.378885,-118.906385
1862,2977.23,1001500.30315822,37.380993,-118.907213
1863,3037.76,1002728.11486716,37.38733,-118.918577
1864,2955.53,1004097.03548319,37.396089,-118.929461
1865,2841.98,1004601.4124402,37.400602,-118.928791
1866,2732.74,1004837.77214992,37.402705,-118.92837
1867,2609.88,1005148.24745316,37.404005,-118.931475
1868,2507.87,1005504.24495391,37.40705,-118.930211
1869,2445.57,1005722.2660952,37.40901,-118.930046
1870,2404.79,1006356.79062919,37.411892,-118.923856
1871,2419.34,1006833.54426055,37.414475,-118.919553
1872,2481.91,1007563.6662212,37.41779,-118.912429
1873,2546.04,1008083.55138664,37.422221,-118.910524
1874,2625.45,1008472.35580751,37.425494,-118.908958
1875,2668.8,1008959.07408775,37.429703,-118.910502
1876,2719.93,1009611.55427943,37.435209,-118.907918
1877,2780.83,1010058.11283612,37.43919,-118.90865
1878,2823.98,1010315.6851951,37.437795,-118.910976
1879,2919.26,1010494.57921443,37.43903,-118.912275
1880,2955.24,1011196.57708434,37.441604,-118.919521
1881,3041.18,1011786.77394338,37.446049,-118.923182
1882,3115.96,1012305.17926025,37.449842,-118.919763
1883,3162.72,1012833.9922371,37.454575,-118.919075
1884,3211.37,1013857.91792866,37.463786,-118.919728
1885,3281.9,1014425.12884363,37.468037,-118.923287
1886,3326.16,1014718.53795307,37.4706,-118.922474
1887,3261.01,1015045.38968032,37.47277,-118.924972
1888,3216.99,1015365.30887532,37.473532,-118.92846
1889,3176.38,1015655.68460955,37.476061,-118.927619
1890,3136.96,1016007.38397957,37.477657,-118.924184
1891,3077.96,1016612.58165243,37.480689,-118.929871
1892,3008.21,1016882.77109031,37.479956,-118.932784
1893,2957.93,1017246.9626514,37.482022,-118.935983
1894,2900.97,1017804.81683517,37.48699,-118.935025
1895,2808.99,1018228.01224404,37.490447,-118.933006
1896,2884.82,1019116.6293538,37.49768,-118.928697
1897,2920.93,1019746.02891119,37.502137,-118.924296
1898,2965.69,1019969.70738943,37.503863,-118.92299
1899,3049.08,1020130.39831498,37.50489,-118.924271
1900,3177.78,1020616.13015841,37.507248,-118.928899
1901,3161.93,1021190.52858965,37.512062,-118.931284
1902,3158.47,1021613.91924236,37.515719,-118.932647
1903,3175.82,1022037.30015168,37.516422,-118.937354
1904,3197.35,1022476.90777545,37.519286,-118.940789
1905,3189.76,1022936.80577443,37.522563,-118.943973
1906,3097.25,1023379.89900268,37.526215,-118.945998
1907,3032.64,1023734.55165791,37.527716,-118.94954
1908,3075.57,1024004.71461495,37.528134,-118.952551
1909,3190.13,1025090.95763077,37.525862,-118.964504
1910,3169.47,1026295.37614585,37.535741,-118.970143
1911,3105.35,1026576.0506466,37.538196,-118.969381
1912,3036.83,1026973.48304,37.53803,-118.973873
1913,3078.95,1027730.39066703,37.537159,-118.982367
1914,3102.52,1028550.36668346,37.541211,-118.990125
1915,3095.1,1029174.7229733,37.544623,-118.995742
1916,3074.26,1029916.38106476,37.54675,-119.003698
1917,3008.17,1031064.28157043,37.550413,-119.015846
1918,2869.48,1032351.23876677,37.552226,-119.030231
1919,2819.93,1033086.77165996,37.558571,-119.032634
1920,2776.61,1033759.41704773,37.564195,-119.035471
1921,2800.9,1034555.34200128,37.570498,-119.039768
1922,2774.98,1035544.46031046,37.578039,-119.045735
1923,2724.09,1036274.43668705,37.583817,-119.049683
1924,2655.21,1037197.88051523,37.589883,-119.056839
1925,2604.33,1038082.29299508,37.597334,-119.060389
1926,2499.03,1038430.41542744,37.600133,-119.062168
1927,2431.36,1039120.29790846,37.603224,-119.068946
1928,2395.97,1039550.4763922,37.605772,-119.072617
1929,2342.69,1040166.86073408,37.610551,-119.076173
1930,2286.96,1040720.7545594,37.613226,-119.081469
1931,2300.06,1041152.42243446,37.614354,-119.086148
1932,2360.84,1041896.31842049,37.620936,-119.087738
1933,2338.64,1043106.33322264,37.631779,-119.089163
1934,2320.61,1043694.67473532,37.63704,-119.088347
1935,2328.84,1044373.379218,37.642153,-119.084129
1936,2351.64,1044980.74361856,37.646198,-119.079494
1937,2364.64,1045583.76021623,37.651569,-119.078464
1938,2363.15,1046328.7458086,37.65815,-119.080125
1939,2381.68,1047333.57238092,37.666926,-119.077328
1940,2413.38,1048338.87612277,37.673327,-119.08539
1941,2434.61,1049159.90225025,37.677217,-119.093306
1942,2495.2,1049630.74548615,37.680576,-119.096566
1943,2536.42,1050067.47875564,37.679936,-119.091681
1944,2535.05,1050643.24805173,37.682286,-119.085862
1945,2579.09,1050971.41580602,37.684209,-119.083036
1946,2664.14,1051232.12800837,37.686282,-119.084426
1947,2704.23,1051763.54774323,37.68827,-119.089907
1948,2813.57,1053041.32332563,37.69667,-119.099814
1949,2857.33,1053517.72579392,37.699461,-119.103918
1950,2910.61,1053924.85835798,37.70199,-119.107262
1951,2956.37,1054675.52645726,37.708014,-119.111132
1952,2966.64,1055236.44136918,37.711601,-119.115613
1953,2924.96,1055567.47203797,37.713042,-119.1189
1954,2922.66,1056158.30909128,37.716977,-119.123413
1955,2948.55,1056912.11747696,37.721641,-119.129628
1956,2923.42,1057930.14194789,37.728022,-119.137923
1957,2887.17,1058533.89086246,37.729466,-119.144526
1958,2920.04,1059260.30138392,37.729676,-119.152762
1959,2940.53,1059731.01398036,37.730115,-119.158073
1960,2997.34,1060300.93340093,37.73273,-119.163637
1961,3000.78,1060722.08895326,37.730195,-119.167192
1962,3016.32,1061169.67922627,37.72925,-119.172128
1963,3079.09,1061658.02539222,37.73078,-119.177322
1964,3109.41,1062441.96797555,37.732055,-119.186069
1965,3120.74,1063023.01291182,37.733566,-119.19238
1966,3086.87,1063696.81198399,37.738852,-119.196139
1967,3074.46,1064051.13953028,37.74025,-119.199753
1968,3023.83,1064373.44761835,37.740362,-119.203407
1969,2964.68,1064785.54962029,37.741511,-119.207853
1970,2940.5,1065155.5043457,37.743631,-119.211092
1971,2965.03,1065536.50407438,37.744877,-119.21512
1972,3011.34,1065748.69199129,37.746786,-119.215249
1973,3061.35,1066194.3365875,37.748919,-119.219533
1974,3082.64,1066642.04336742,37.752486,-119.221905
1975,3098.05,1067055.0346563,37.755613,-119.224445
1976,3139.94,1067503.73834302,37.759489,-119.225892
1977,3157.21,1067846.19815377,37.761139,-119.229176
1978,3194.55,1068530.64996971,37.763492,-119.236356
1979,3258.5,1069075.40442175,37.762946,-119.2425
1980,3331.49,1069480.43356494,37.760204,-119.245533
1981,3368.56,1069849.48851123,37.761483,-119.249399
1982,3300.04,1070218.59168425,37.764365,-119.251489
1983,3259.48,1070405.37878018,37.764147,-119.253591
1984,3192.34,1070794.19551167,37.762685,-119.257601
1985,3176.72,1071103.65240548,37.765269,-119.25892
1986,3073.38,1071777.36268014,37.771312,-119.258201
1987,3016.13,1071995.01959268,37.77304,-119.259369
1988,2963.44,1072391.1199429,37.776235,-119.261372
1989,2954.03,1072790.48620428,37.779609,-119.262947
1990,2893.59,1073207.38539262,37.783358,-119.263238
1991,2806.78,1073493.64700457,37.785937,-119.263268
1992,2741.59,1074164.88864191,37.79185,-119.261669
1993,2738.47,1075141.80063116,37.800581,-119.263071
1994,2734.07,1075840.01991641,37.80642,-119.266021
1995,2720.13,1076582.60901851,37.812354,-119.269916
1996,2715.9,1077605.30528953,37.820422,-119.275526
1997,2715.52,1078312.48677413,37.825976,-119.279462
1998,2709.79,1078922.80553261,37.831008,-119.282257
1999,2694.19,1079714.15068974,37.837944,-119.284338
2000,2694.01,1081470.93199382,37.852108,-119.293246
2001,2682.77,1083070.04054336,37.863763,-119.303928
2002,2662.03,1084579.71686901,37.866664,-119.32069
2003,2647.67,1085454.26929285,37.868024,-119.33048
2004,2662.39,1085933.35176488,37.872124,-119.332182
2005,2646.81,1086623.63380345,37.8766,-119.337629
2006,2619.82,1087891.92870186,37.876782,-119.352043
2007,2620.23,1087986.39155949,37.877025,-119.353072
2008,2624.97,1089203.58019342,37.879217,-119.366628
2009,2632.57,1090017.95686394,37.882097,-119.375142
2010,2628.02,1090891.15259234,37.888586,-119.380754
2011,2597.6,1091528.16645229,37.890725,-119.387474
2012,2561.2,1092421.64147641,37.895825,-119.395333
2013,2561.83,1093107.36036645,37.897858,-119.402695
2014,2569.56,1093865.3641054,37.90105,-119.410314
2015,2540.04,1094158.11760295,37.901189,-119.413638
2016,2513.05,1094428.46906338,37.902346,-119.416343
2017,2483.89,1094806.11001013,37.90521,-119.418661
2018,2450.12,1095088.36674014,37.907445,-119.420192
2019,2404.35,1095434.42169434,37.910479,-119.419286
2020,2478.13,1096217.46228773,37.916825,-119.415396
2021,2520.25,1097070.3703131,37.924193,-119.412642
2022,2584.24,1097548.53721957,37.928472,-119.412012
2023,2598.52,1098487.78084388,37.936651,-119.409272
2024,2684.64,1099606.49467468,37.946621,-119.407406
2025,2646.48,1100988.02380927,37.958831,-119.404355
2026,2665.77,1102824.98606111,37.973995,-119.395981
2027,2711.44,1103939.79124245,37.982372,-119.388981
2028,2726.91,1104486.20194871,37.986362,-119.385338
2029,2763.26,1105450.78690166,37.993884,-119.379839
2030,2727.96,1105990.75484104,37.998509,-119.377933
2031,2629.57,1106494.56515742,38.002991,-119.377027
2032,2601.36,1106900.64485521,38.006582,-119.376143
2033,2630.12,1107711.60726006,38.002924,-119.384136
2034,2659.49,1108214.18190049,38.005544,-119.388803
2035,2717.48,1108781.03380343,38.008552,-119.394019
2036,2796.74,1108975.86239191,38.008441,-119.396233
2037,2874.36,1109291.62370327,38.006716,-119.399092
2038,2866.68,1110016.07125804,38.001966,-119.404749
2039,2914.97,1110825.12513302,37.997397,-119.411926
2040,2884.28,1111479.76325556,37.995414,-119.418945
2041,2925.25,1112269.84138678,38.002358,-119.416968
2042,2847.17,1112539.71823902,38.004598,-119.415773
2043,2782.89,1112814.13294654,38.006871,-119.414544
2044,2720.52,1113010.83539509,38.008562,-119.415214
2045,2624.56,1113550.09076875,38.013187,-119.413334
2046,2577.39,1114122.64830931,38.010663,-119.41902
2047,2577.45,1115235.48940236,38.00358,-119.427988
2048,2668.98,1115497.65615203,38.003839,-119.430955
2049,2723.21,1115801.29061521,38.004483,-119.434315
2050,2739.2,1116326.93412107,38.007734,-119.438667
2051,2782.58,1117101.56701069,38.013084,-119.444331
2052,2839.34,1117551.28407979,38.016431,-119.447217
2053,2905.45,1117904.63670583,38.018647,-119.450106
2054,2967.6,1118107.80476576,38.018448,-119.452406
2055,3034.84,1118637.4976544,38.016411,-119.457861
2056,3058.79,1119086.35972322,38.014737,-119.462514
2057,2972.3,1119951.74901728,38.010866,-119.471068
2058,2930.32,1120198.33975533,38.010343,-119.473797
2059,2865.9,1120440.25275697,38.009021,-119.475987
2060,2829.19,1120785.34286833,38.008891,-119.479913
2061,2808.41,1121417.7667539,38.012252,-119.485728
2062,2841.33,1121698.91809434,38.011482,-119.488778
2063,2810.97,1121863.51453248,38.010321,-119.489944
2064,2862.43,1122259.83908059,38.007782,-119.493117
2065,2877.95,1122588.75180685,38.005227,-119.495014
2066,2825.01,1122938.14088047,38.007847,-119.497219
2067,2727.53,1123227.32187099,38.010402,-119.497863
2068,2659.05,1123372.4342357,38.011267,-119.496624
2069,2630.97,1123749.02336821,38.013869,-119.499376
2070,2563.79,1124153.53472624,38.01574,-119.503329
2071,2534.55,1124519.46598559,38.016493,-119.507386
2072,2469.52,1125061.30827159,38.017244,-119.513483
2073,2381.13,1125394.35467373,38.018741,-119.51677
2074,2325.9,1125706.47704115,38.020895,-119.519055
2075,2335.38,1126284.71452094,38.025239,-119.52269
2076,2417.43,1126659.04580114,38.026987,-119.526336
2077,2498.48,1127072.51654671,38.030044,-119.529027
2078,2547.68,1127391.73888353,38.032014,-119.531676
2079,2608.6,1127868.10620256,38.03622,-119.532755
2080,2679.81,1128114.76944973,38.036597,-119.529986
2081,2743.52,1128369.90994174,38.038148,-119.527841
2082,2768.54,1128961.29409888,38.042408,-119.523795
2083,2769.67,1129306.0267455,38.045263,-119.522249
2084,2782.45,1129620.20119076,38.047776,-119.520602
2085,2678.7,1130046.38819575,38.051336,-119.518783
2086,2638.41,1131010.26236715,38.049038,-119.529373
2087,2653.87,1131423.96967235,38.047232,-119.533496
2088,2581,1131904.23084755,38.046293,-119.538837
2089,2535.62,1132668.87105111,38.045915,-119.547535
2090,2507.49,1133269.79988437,38.045384,-119.554348
2091,2473.55,1133888.20155371,38.045403,-119.561393
2092,2451.75,1134438.31227664,38.045096,-119.567648
2093,2433.24,1134943.47354315,38.045611,-119.573366
2094,2482.58,1135426.98198242,38.045358,-119.578865
2095,2544.09,1135787.62460811,38.04671,-119.582601
2096,2604.82,1136110.00805459,38.049548,-119.583382
2097,2648.24,1136457.30192194,38.052659,-119.583804
2098,2601.17,1136666.35661188,38.054517,-119.584194
2099,2523.13,1136913.23420993,38.056716,-119.584616
2100,2425.08,1137118.88429618,38.058227,-119.585972
2101,2375.63,1137306.66902397,38.059474,-119.587418
2102,2366.09,1137713.53843125,38.059024,-119.592019
2103,2408.27,1138057.58394745,38.058992,-119.595939
2104,2462.57,1138370.6769634,38.059198,-119.599497
2105,2486.37,1138739.3145279,38.059968,-119.603583
2106,2540.42,1139261.90225091,38.057707,-119.608806
2107,2616.54,1139566.44213248,38.057773,-119.612275
2108,2682.22,1139972.06902835,38.056171,-119.616429
2109,2711.13,1140328.49654667,38.058569,-119.61913
2110,2647.94,1140544.03709552,38.060217,-119.620429
2111,2591.48,1140733.7092101,38.061431,-119.62195
2112,2551.31,1141077.70883778,38.06368,-119.624647
2113,2559.16,1141598.35790492,38.068102,-119.626626
2114,2533.07,1142046.60946381,38.068331,-119.631726
2115,2451.21,1142572.30077974,38.069473,-119.63754
2116,2424.64,1142942.46486365,38.069767,-119.641742
2117,2428.86,1143669.58383766,38.0754,-119.645972
2118,2463.14,1144004.57500186,38.078355,-119.645196
2119,2466.37,1144424.20537345,38.07964,-119.640698
2120,2473.86,1145068.23718849,38.082327,-119.634192
2121,2488.2,1145674.74140128,38.087791,-119.634233
2122,2511.63,1146112.86296918,38.091538,-119.632663
2123,2536.84,1146767.06791012,38.097065,-119.630073
2124,2538.37,1147518.04110169,38.103721,-119.628538
2125,2547.03,1148506.93042111,38.112037,-119.624493
2126,2567.92,1149507.38178153,38.120751,-119.621578
2127,2613.32,1150321.59783495,38.128082,-119.621898
2128,2636.08,1150977.39926395,38.133721,-119.619666
2129,2646.84,1151953.51624124,38.141886,-119.615531
2130,2664.96,1152638.75290844,38.147404,-119.612026
2131,2695.57,1153183.22742658,38.151817,-119.609314
2132,2728.74,1154046.23878047,38.15936,-119.606927
2133,2770.02,1154647.57714225,38.164302,-119.604116
2134,2855.63,1155498.80747171,38.17093,-119.59923
2135,2870.59,1156439.52307752,38.177205,-119.592014
2136,2884.71,1157181.1634641,38.179554,-119.58409
2137,2903.74,1157763.40280619,38.18297,-119.579047
2138,2897.35,1158088.8473467,38.183833,-119.575497
2139,2857.58,1158560.68842612,38.187022,-119.571936
2140,2816.87,1158762.75136408,38.187836,-119.569873
2141,2791.06,1159054.50083941,38.190431,-119.569344
2142,2767.44,1159443.6072865,38.193888,-119.57008
2143,2755.47,1159884.00725588,38.197849,-119.570369
2144,2768.54,1160511.58586448,38.203332,-119.568621
2145,2715.58,1160989.10518749,38.205771,-119.573112
2146,2720.09,1161299.61884324,38.20751,-119.575889
2147,2705.62,1162132.27462537,38.215008,-119.575604
2148,2722.68,1162577.59001571,38.218006,-119.578983
2149,2700.52,1162883.74032786,38.219337,-119.582045
2150,2645.3,1163489.98621186,38.224064,-119.578577
2151,2620.61,1163882.08346781,38.227596,-119.578511
2152,2612,1164161.27319677,38.229761,-119.580134
2153,2622.16,1164992.08497271,38.237215,-119.580993
2154,2612.89,1165790.43420643,38.24368,-119.576997
2155,2651.42,1166547.03177438,38.250396,-119.578473
2156,2723.94,1167238.60463336,38.252448,-119.585933
2157,2752.28,1167877.6770231,38.252916,-119.59321
2158,2787.88,1168695.01724304,38.253629,-119.602504
2159,2861.78,1169430.09465092,38.248884,-119.608362
2160,2994.18,1169966.6842037,38.249597,-119.614425
2161,3113.16,1170514.12437089,38.252752,-119.619232
2162,3196.47,1171377.31050728,38.259414,-119.614145
2163,3211.6,1172832.59558351,38.266979,-119.627726
2164,3216.54,1173589.56529255,38.271359,-119.634356
2165,3246.11,1174769.30539254,38.27908,-119.643621
2166,3311.91,1175737.0822994,38.287663,-119.641678
2167,3266.54,1176364.78501346,38.292907,-119.638993
2168,3228.31,1176907.24802931,38.29773,-119.639993
2169,3292.51,1178241.59146652,38.309377,-119.643768
2170,3276.02,1179227.43569065,38.318233,-119.644618
2171,3202.8,1179522.39131254,38.320834,-119.643928
2172,3140.12,1180163.79403091,38.318108,-119.637461
2173,3061.54,1180609.70916217,38.321992,-119.636159
2174,3007.33,1180805.01506757,38.322506,-119.638295
2175,2998.99,1181086.21645387,38.324909,-119.639313
2176,2943.32,1181476.65388076,38.32826,-119.637956
2177,2943.82,1181543.18361048,38.327988,-119.637278
2178,2945,1182254.77375549,38.33412,-119.634905
2179,2949.14,1182691.88221505,38.33804,-119.63538
2180,3011.51,1183186.63416097,38.342495,-119.635554
